First Name,Last Name,Matches Played,Goals Scored,Assists,Shots,Shots on Target,Shots to Shots on Target %,Shots to Goal %,Passes,Completed Passes,Pass accuarcy %
Kevin,De Bruyne,16,13,18,71,31,54.55%,23.08%,667,491,83.33%
Lionel,Lewandowski,16,18,16,81,57,54.55%,24.44%,700,531,86.67%
Kevin,Lewandowski,20,11,8,56,34,55.56%,14.55%,464,369,83.33%
Robert,Lewandowski,18,18,10,90,54,66.67%,21.33%,700,600,85.71%
Antoine,Lewandowski,18,10,7,66,29,66.67%,25.45%,700,468,83.33%
Robert,Messi,25,22,5,90,46,78.57%,25.71%,483,542,91.67%
Harry,De Bruyne,16,21,8,90,51,66.67%,21.33%,700,600,89.23%
Robert,Kane,24,22,8,90,57,66.67%,21.33%,700,600,85.71%
Neymar,Jr.,24,8,11,58,32,61.54%,20%,400,350,83.33%
Cristiano,Ronaldo,22,22,5,83,31,56.25%,22.22%,400,431,87.50%
Neymar,Ronaldo,23,18,6,78,25,66.67%,25%,400,372,86.67%
Kevin,Salah,16,11,9,51,30,61.54%,25.71%,513,406,87.27%
Harry,Jr.,19,14,7,90,52,58.33%,14.55%,477,470,80%
Cristiano,Ronaldo,22,17,5,63,60,58.33%,23.08%,483,393,80%
Neymar,Lewandowski,18,8,10,65,38,58.33%,20%,553,434,87.50%
Robert,Ronaldo,16,8,5,55,29,58.33%,22.22%,400,414,87.50%
Cristiano,Salah,16,16,9,55,49,78.57%,22.22%,456,390,83.33%
Mohamed,Salah,21,14,12,61,29,61.54%,20%,446,364,83.33%
Kevin,Mbappé,21,17,10,68,48,54.55%,25.45%,409,404,87.27%
Cristiano,Kane,25,22,11,90,58,56.25%,20%,700,582,91.67%
Kevin,Salah,20,16,8,60,36,63.64%,23.08%,451,373,87.50%
Neymar,De Bruyne,19,11,17,58,31,63.64%,20%,406,468,87.50%
Mohamed,Ronaldo,24,19,8,84,51,78.57%,25.71%,608,579,80%
Kylian,Jr.,22,21,5,72,29,55.56%,22.22%,413,393,87.50%
Kevin,De Bruyne,18,12,14,50,25,55.56%,22.22%,400,361,83.33%
Lionel,Kane,21,21,9,90,54,78.57%,25.71%,663,587,91.67%
Kevin,Griezmann,20,8,18,46,27,54.55%,14.55%,452,386,87.27%
Robert,Griezmann,17,15,5,90,52,66.67%,21.33%,700,600,89.23%
Harry,Messi,18,21,8,90,46,58.33%,25.71%,493,573,87.27%
Harry,Messi,16,21,5,90,48,66.67%,25.71%,700,564,89.23%
Robert,Mbappé,22,9,12,53,29,55.56%,25.45%,507,374,87.27%
Cristiano,Messi,22,14,16,45,43,63.64%,25%,447,369,89.23%
Neymar,De Bruyne,16,13,12,55,35,54.55%,21.33%,525,386,87.27%
Kevin,Jr.,17,17,9,68,53,61.54%,21.33%,630,600,80%
Cristiano,Ronaldo,23,22,5,78,29,54.55%,25.45%,594,579,89.23%
Robert,Jr.,22,15,11,54,25,61.54%,22.22%,450,350,87.50%
Robert,Messi,17,19,9,73,42,66.67%,24.44%,446,367,85.71%
Kylian,Griezmann,20,11,12,63,33,58.33%,20%,580,469,87.27%
Kylian,Salah,22,12,7,87,54,66.67%,14.55%,542,434,83.33%
Harry,De Bruyne,17,20,7,90,49,66.67%,21.33%,700,585,85.71%
Kylian,De Bruyne,24,14,8,75,36,61.54%,25%,543,564,83.33%
Kylian,Ronaldo,17,12,9,45,28,55.56%,22.22%,400,384,87.50%
Cristiano,Ronaldo,25,19,5,80,47,78.57%,22.22%,569,546,80%
Lionel,Messi,19,17,14,75,36,78.57%,25.71%,700,575,87.27%
Kylian,Jr.,16,12,9,62,26,55.56%,14.55%,400,369,87.50%
Cristiano,Lewandowski,21,15,8,59,25,58.33%,20%,581,388,80%
Lionel,Kane,22,22,9,64,48,78.57%,21.33%,526,545,85.71%
Robert,Jr.,17,14,5,90,51,56.25%,25.45%,438,485,91.67%
Kylian,Griezmann,23,8,12,65,40,55.56%,20%,477,387,86.67%
Lionel,Ronaldo,23,20,6,79,47,63.64%,25%,618,547,80%
Mohamed,Ronaldo,21,21,5,90,46,66.67%,21.33%,548,584,83.33%
Kevin,Messi,21,11,7,90,36,78.57%,21.33%,570,560,89.23%
Kevin,Jr.,17,11,5,90,56,78.57%,24.44%,582,388,86.67%
Kevin,De Bruyne,16,8,14,63,35,55.56%,22.22%,502,473,86.67%
Robert,Griezmann,20,16,11,52,26,78.57%,25%,416,418,86.67%
Harry,Kane,19,22,6,90,60,66.67%,21.33%,700,588,89.23%
Robert,Lewandowski,22,22,7,90,60,58.33%,24.44%,700,568,85.71%
Robert,Lewandowski,24,22,11,68,60,78.57%,25.71%,645,552,89.23%
Neymar,Griezmann,23,8,10,48,32,58.33%,14.55%,407,368,87.50%
Kevin,Kane,16,10,20,66,41,54.55%,20%,588,468,83.33%
Kylian,Lewandowski,20,9,9,68,30,63.64%,25.45%,558,376,87.27%
Robert,Griezmann,18,15,5,48,41,54.55%,25.45%,501,350,85.71%
Kylian,Lewandowski,23,22,5,90,49,66.67%,21.33%,700,587,87.27%
Harry,Jr.,16,13,11,69,58,61.54%,20%,467,368,86.67%
Cristiano,Jr.,22,8,13,45,37,54.55%,25%,409,367,83.33%
Kylian,Jr.,25,21,10,63,26,78.57%,25.71%,465,350,83.33%
Kevin,Jr.,18,15,9,63,26,66.67%,14.55%,537,350,80%
Lionel,Ronaldo,24,20,6,48,25,78.57%,25.45%,415,399,83.33%
Lionel,Salah,18,22,5,90,59,66.67%,24.44%,700,587,89.23%
Lionel,Griezmann,19,21,5,89,53,78.57%,25.71%,527,600,80%
Robert,De Bruyne,18,22,8,85,51,66.67%,22.22%,672,532,89.23%
Harry,Griezmann,20,18,8,77,50,78.57%,23.08%,605,377,83.33%
Cristiano,Ronaldo,25,19,6,83,51,56.25%,25%,504,553,91.67%
Robert,Lewandowski,16,14,7,79,60,66.67%,25.71%,700,600,89.23%
Harry,Messi,20,22,9,90,59,66.67%,21.33%,700,547,91.67%
Lionel,Messi,25,20,12,70,38,61.54%,22.22%,529,363,87.27%
Harry,Lewandowski,17,15,5,61,41,66.67%,21.33%,466,490,83.33%
Mohamed,De Bruyne,21,21,9,79,38,66.67%,24.44%,561,400,85.71%
Lionel,Ronaldo,22,10,5,45,40,63.64%,25.45%,533,394,80%
Mohamed,Messi,16,15,12,52,25,66.67%,14.55%,538,489,87.27%
Harry,Salah,16,9,9,59,32,54.55%,14.55%,555,380,87.50%
Kylian,Kane,18,17,8,58,25,78.57%,14.55%,583,412,87.27%
Kevin,Lewandowski,19,22,5,65,48,54.55%,14.55%,700,487,87.27%
Kevin,Jr.,18,12,7,63,28,55.56%,22.22%,477,401,87.27%
Lionel,Messi,22,21,7,90,55,78.57%,21.33%,684,586,87.27%
Kylian,Griezmann,22,8,13,60,36,54.55%,22.22%,555,350,87.50%
Kevin,Salah,21,8,15,56,35,58.33%,23.08%,497,454,87.27%
Neymar,Griezmann,23,13,9,61,25,63.64%,14.55%,484,393,83.33%
Lionel,Messi,19,14,11,90,27,58.33%,20%,645,537,86.67%
Lionel,De Bruyne,21,19,8,65,40,61.54%,14.55%,614,521,85.71%
Kevin,De Bruyne,17,20,11,76,28,54.55%,14.55%,633,491,89.23%
Kevin,Griezmann,18,10,11,50,29,61.54%,14.55%,595,350,85.71%
Neymar,Lewandowski,18,13,8,61,32,61.54%,25.45%,593,478,91.67%
Neymar,De Bruyne,16,9,19,50,25,55.56%,22.22%,400,351,87.50%
Robert,Kane,23,22,5,87,59,66.67%,25%,666,588,89.23%
Cristiano,Mbappé,25,15,5,45,30,56.25%,25.45%,420,416,86.67%
Kevin,De Bruyne,21,17,5,69,45,54.55%,24.44%,700,410,86.67%
Neymar,Kane,23,16,8,60,25,56.25%,25%,438,402,86.67%
Kylian,Ronaldo,20,14,5,73,49,58.33%,25.71%,700,501,87.27%
Antoine,Mbappé,19,16,6,64,33,55.56%,23.08%,519,453,86.67%
Kevin,De Bruyne,21,10,18,62,36,78.57%,14.55%,403,350,86.67%
Cristiano,Messi,25,21,5,86,49,78.57%,25%,487,517,91.67%
Kylian,Messi,16,16,7,77,57,55.56%,14.55%,586,600,87.27%
Neymar,Jr.,21,22,5,60,30,55.56%,25.45%,475,364,80%
Kevin,Ronaldo,25,11,10,61,28,56.25%,22.22%,402,400,83.33%
Robert,Messi,19,13,5,74,32,56.25%,20%,535,600,87.27%
Cristiano,Mbappé,22,9,6,45,40,54.55%,25%,546,366,80%
Cristiano,Mbappé,16,17,8,46,32,66.67%,22.22%,484,447,83.33%
Antoine,Griezmann,16,13,15,74,31,58.33%,14.55%,564,472,87.27%
Antoine,Jr.,21,11,6,85,34,61.54%,20%,432,552,85.71%
Cristiano,Griezmann,24,17,17,57,25,61.54%,23.08%,447,376,89.23%
Cristiano,Jr.,24,13,13,51,25,78.57%,14.55%,686,388,87.50%
Kevin,Lewandowski,16,8,19,64,36,54.55%,14.55%,521,493,87.27%
Cristiano,De Bruyne,17,11,13,53,33,56.25%,20%,400,391,87.50%
Robert,Lewandowski,17,22,8,90,60,66.67%,25.71%,693,588,91.67%
Cristiano,Jr.,24,21,16,65,44,58.33%,25.71%,400,384,80%
Robert,Salah,20,9,10,61,32,54.55%,21.33%,543,462,87.27%
Kylian,Mbappé,18,8,8,58,30,55.56%,23.08%,532,477,87.50%
Kevin,De Bruyne,16,8,8,77,36,54.55%,14.55%,575,409,87.27%
Antoine,Jr.,17,8,12,48,33,61.54%,20%,431,439,80%
Neymar,Jr.,22,8,17,65,25,55.56%,22.22%,443,370,91.67%
Harry,Kane,16,22,7,90,56,66.67%,21.33%,700,600,85.71%
Lionel,Kane,16,15,12,66,35,66.67%,14.55%,536,499,87.27%
Kevin,Jr.,17,10,10,64,26,55.56%,14.55%,400,451,87.50%
Kevin,Salah,21,10,5,55,36,63.64%,20%,582,488,83.33%
Kylian,Salah,16,14,14,63,36,58.33%,23.08%,400,385,87.27%
Kevin,Griezmann,17,10,9,71,47,66.67%,20%,666,474,91.67%
Harry,Messi,17,12,20,61,48,54.55%,20%,514,466,89.23%
Harry,Mbappé,18,22,5,61,49,63.64%,24.44%,700,488,86.67%
Kevin,De Bruyne,16,9,19,61,26,66.67%,20%,587,488,87.27%
Lionel,Kane,22,14,9,88,47,56.25%,25%,649,491,87.50%
Harry,Jr.,25,22,5,60,40,78.57%,23.08%,427,395,91.67%
Neymar,De Bruyne,21,16,20,64,25,54.55%,14.55%,479,468,87.27%
Neymar,Jr.,22,8,8,49,29,55.56%,14.55%,401,350,80%
Neymar,Jr.,20,11,5,65,25,56.25%,24.44%,415,350,80%
Lionel,Messi,22,18,9,83,47,55.56%,25.71%,539,350,87.50%
Kevin,Griezmann,17,14,5,82,28,58.33%,25.45%,700,600,87.27%
Cristiano,Ronaldo,24,19,8,63,50,56.25%,25%,463,485,80%
Neymar,Ronaldo,23,10,5,57,27,78.57%,14.55%,479,496,83.33%
Robert,Messi,20,14,13,90,60,61.54%,25.71%,505,545,83.33%
Kylian,De Bruyne,22,8,7,48,36,54.55%,25.71%,544,385,87.27%
Antoine,De Bruyne,16,10,5,63,25,63.64%,25.45%,534,470,87.27%
Kylian,Ronaldo,23,8,7,46,38,55.56%,22.22%,544,384,87.50%
Neymar,Salah,25,17,5,71,26,63.64%,25.45%,422,362,80%
Cristiano,Messi,25,20,8,81,55,56.25%,23.08%,400,350,80%
Kevin,Kane,17,8,6,73,33,66.67%,24.44%,700,501,86.67%
Kevin,Jr.,16,8,16,48,25,55.56%,14.55%,518,350,87.27%
Kylian,Lewandowski,17,14,6,81,50,58.33%,14.55%,612,569,85.71%
Kylian,Messi,19,11,10,63,31,55.56%,14.55%,551,374,86.67%
Harry,Kane,17,11,7,65,25,63.64%,20%,496,502,87.50%
Cristiano,Ronaldo,18,21,8,90,47,56.25%,24.44%,700,576,85.71%
Cristiano,Ronaldo,21,17,5,70,42,56.25%,24.44%,539,395,91.67%
Robert,Lewandowski,22,19,6,88,54,78.57%,24.44%,700,585,91.67%
Kylian,Mbappé,21,8,8,45,34,63.64%,25.45%,452,392,83.33%
Kevin,De Bruyne,20,8,5,62,25,54.55%,22.22%,530,498,87.27%
Cristiano,Ronaldo,25,18,5,90,47,66.67%,24.44%,651,569,85.71%
Harry,Mbappé,19,19,6,90,47,58.33%,22.22%,694,593,87.27%
Kylian,Griezmann,21,11,11,52,25,61.54%,20%,522,361,86.67%
Harry,Messi,22,18,7,90,54,66.67%,24.44%,700,566,91.67%
Kevin,De Bruyne,18,15,5,90,38,61.54%,23.08%,528,500,87.27%
Antoine,Lewandowski,20,22,9,82,51,66.67%,21.33%,700,600,86.67%
Kevin,Jr.,16,8,20,50,25,54.55%,20%,453,350,87.50%
Robert,Kane,18,22,6,90,54,66.67%,21.33%,700,600,85.71%
Neymar,Kane,22,15,11,58,38,56.25%,25%,400,472,91.67%
Kevin,De Bruyne,17,9,17,76,26,54.55%,14.55%,603,467,87.27%
Kevin,Salah,23,14,7,90,47,66.67%,24.44%,700,391,83.33%
Kevin,Kane,19,22,13,90,45,54.55%,22.22%,700,600,89.23%
Cristiano,Jr.,25,20,7,64,27,61.54%,22.22%,473,376,87.27%
Neymar,Kane,25,16,7,59,36,56.25%,22.22%,472,379,87.27%
Kylian,Kane,18,22,5,71,36,66.67%,21.33%,611,600,85.71%
Harry,Lewandowski,19,19,9,90,50,66.67%,21.33%,700,600,89.23%
Mohamed,Griezmann,16,16,19,62,31,55.56%,14.55%,677,465,87.50%
Lionel,Lewandowski,20,19,10,90,49,66.67%,25%,700,580,91.67%
Mohamed,Messi,21,17,7,71,53,56.25%,14.55%,545,415,86.67%
Neymar,Mbappé,25,21,7,47,34,78.57%,25%,400,394,83.33%
Lionel,Ronaldo,20,22,5,90,56,66.67%,25.71%,700,539,85.71%
Antoine,Salah,16,11,19,57,25,58.33%,22.22%,411,463,87.50%
Antoine,Griezmann,20,10,16,45,32,61.54%,25.45%,518,492,83.33%
Antoine,Griezmann,17,8,16,71,34,63.64%,25.45%,569,465,87.27%
Mohamed,Kane,18,11,8,90,43,78.57%,14.55%,625,584,89.23%
Harry,Griezmann,21,13,13,51,25,58.33%,20%,492,419,87.27%
Kevin,De Bruyne,18,18,6,67,25,63.64%,22.22%,478,384,83.33%
Cristiano,Messi,25,22,9,74,45,78.57%,22.22%,661,544,91.67%
Lionel,Griezmann,16,22,5,73,39,63.64%,22.22%,649,369,87.27%
Antoine,Lewandowski,24,18,9,90,53,78.57%,25.71%,700,600,89.23%
Antoine,Salah,18,19,6,74,49,63.64%,25.71%,599,385,83.33%
Cristiano,Jr.,21,20,14,83,60,66.67%,20%,590,417,87.27%
Harry,Messi,16,22,5,79,51,66.67%,25.71%,610,549,91.67%
Kylian,Griezmann,24,11,10,46,29,63.64%,25%,444,368,87.50%
Lionel,Lewandowski,17,14,6,61,27,78.57%,14.55%,583,388,91.67%
Harry,De Bruyne,19,18,6,90,51,78.57%,21.33%,700,600,85.71%
Cristiano,Ronaldo,25,15,5,48,25,56.25%,14.55%,420,394,87.50%
Lionel,Kane,20,16,7,88,54,63.64%,24.44%,648,575,89.23%
Kevin,Kane,18,11,12,79,51,54.55%,14.55%,677,565,89.23%
Antoine,Salah,19,10,13,50,31,54.55%,20%,568,458,86.67%
Harry,Kane,16,17,12,51,26,56.25%,14.55%,700,594,83.33%
Neymar,Griezmann,22,8,9,87,41,63.64%,22.22%,455,482,80%
Kylian,Messi,24,16,6,45,25,63.64%,25%,435,354,80%
Cristiano,Ronaldo,23,18,7,85,25,63.64%,25%,453,357,87.50%
Lionel,Messi,24,20,9,83,55,78.57%,25.71%,613,522,80%
Robert,Lewandowski,19,15,7,87,60,78.57%,25.71%,678,574,89.23%
Harry,Kane,19,22,6,90,56,66.67%,24.44%,645,600,89.23%
Robert,Lewandowski,17,19,5,90,51,78.57%,23.08%,674,593,85.71%
Kevin,Jr.,23,13,10,48,25,63.64%,22.22%,400,472,87.50%
Cristiano,Jr.,18,19,6,69,36,61.54%,21.33%,408,396,83.33%
Mohamed,Griezmann,16,15,9,90,46,66.67%,25%,573,600,80%
Kevin,Mbappé,17,14,11,71,26,58.33%,14.55%,599,482,83.33%
Harry,Lewandowski,16,18,10,89,55,66.67%,14.55%,700,579,87.27%
Kylian,Ronaldo,20,20,7,90,45,63.64%,20%,610,350,85.71%
Harry,Salah,17,22,5,90,51,66.67%,21.33%,569,397,85.71%
Cristiano,Jr.,24,20,6,59,25,56.25%,25%,400,350,87.50%
Neymar,Salah,22,22,5,90,48,66.67%,24.44%,700,577,85.71%
Mohamed,De Bruyne,20,11,9,55,30,54.55%,20%,400,374,86.67%
Lionel,De Bruyne,16,22,11,90,54,78.57%,21.33%,617,600,91.67%
Mohamed,Salah,24,18,10,56,56,58.33%,21.33%,531,401,87.50%
Neymar,Jr.,22,13,11,45,38,55.56%,22.22%,411,368,80%
Antoine,Ronaldo,25,17,6,74,44,56.25%,22.22%,411,363,80%
Mohamed,Jr.,25,16,7,88,52,61.54%,21.33%,572,389,83.33%
Mohamed,Ronaldo,25,16,13,74,30,56.25%,25%,499,360,87.27%
Cristiano,Messi,24,22,7,73,48,78.57%,25.71%,650,350,91.67%
Mohamed,Messi,25,20,6,75,50,61.54%,22.22%,502,579,91.67%
Neymar,Jr.,21,14,7,45,28,56.25%,25.71%,519,362,87.50%
Robert,Mbappé,21,21,5,74,48,63.64%,24.44%,546,389,83.33%
Harry,Jr.,16,14,8,58,32,66.67%,22.22%,474,374,87.50%
Cristiano,Messi,16,10,10,67,37,54.55%,20%,412,408,80%
Harry,Kane,16,14,6,83,58,54.55%,25.71%,700,581,89.23%
Robert,Lewandowski,22,21,5,90,46,66.67%,14.55%,700,582,85.71%
Harry,Kane,16,10,10,80,33,54.55%,21.33%,605,357,87.50%
Cristiano,De Bruyne,23,12,9,76,25,54.55%,24.44%,416,413,89.23%
Neymar,Kane,24,16,6,90,44,66.67%,22.22%,700,594,91.67%
Kevin,Griezmann,16,8,12,53,25,56.25%,24.44%,631,484,87.50%
Mohamed,De Bruyne,22,16,14,64,37,54.55%,23.08%,480,384,87.27%
Antoine,Kane,17,22,8,90,60,66.67%,24.44%,670,600,87.27%
Cristiano,Ronaldo,25,21,9,55,25,56.25%,22.22%,400,408,87.50%
Kevin,Griezmann,16,8,14,64,29,58.33%,14.55%,445,355,83.33%
Lionel,Ronaldo,24,22,5,81,53,63.64%,24.44%,524,372,85.71%
Antoine,Mbappé,16,13,12,82,51,66.67%,24.44%,676,573,89.23%
Kylian,Lewandowski,18,14,5,62,31,61.54%,25.45%,527,475,85.71%
Cristiano,Ronaldo,24,17,7,90,50,78.57%,24.44%,429,350,86.67%
Antoine,Lewandowski,19,22,7,89,48,66.67%,21.33%,590,471,86.67%
Neymar,Salah,24,18,6,77,32,56.25%,22.22%,517,373,86.67%
Kylian,De Bruyne,16,15,13,56,28,54.55%,14.55%,535,466,87.27%
Cristiano,De Bruyne,16,13,9,51,29,61.54%,25.71%,482,482,83.33%
Mohamed,Kane,16,14,6,77,36,66.67%,20%,621,492,80%
Kevin,Kane,16,9,7,53,37,54.55%,20%,490,394,87.27%
Robert,Ronaldo,19,22,5,90,52,56.25%,23.08%,669,600,91.67%
Harry,Kane,16,22,5,71,59,61.54%,21.33%,601,562,85.71%
Kylian,De Bruyne,19,8,14,65,33,56.25%,25.45%,528,439,87.50%
Neymar,Mbappé,25,13,9,61,26,61.54%,25%,502,394,87.50%
Kevin,Lewandowski,20,22,5,86,38,66.67%,21.33%,700,543,85.71%
Harry,Jr.,18,20,9,85,48,63.64%,21.33%,520,574,85.71%
Kevin,Jr.,23,12,7,58,25,55.56%,14.55%,422,381,87.50%
Cristiano,Kane,16,22,6,65,32,66.67%,25%,508,415,87.50%
Cristiano,Ronaldo,25,12,6,48,25,56.25%,22.22%,400,367,87.27%
Neymar,Griezmann,18,12,11,60,28,63.64%,14.55%,609,482,80%
Kevin,De Bruyne,17,14,9,77,29,66.67%,14.55%,560,484,87.27%
Cristiano,Kane,17,22,5,90,33,63.64%,25%,477,421,91.67%
Cristiano,Messi,25,22,10,88,53,78.57%,25.71%,685,598,87.50%
Lionel,Kane,20,22,6,90,47,66.67%,23.08%,700,515,89.23%
Robert,Messi,21,21,5,90,58,66.67%,24.44%,700,600,85.71%
Cristiano,Ronaldo,24,12,7,64,26,58.33%,25%,435,378,87.50%
Kylian,Salah,23,11,7,90,30,54.55%,14.55%,531,471,86.67%
Antoine,De Bruyne,16,15,5,69,25,78.57%,20%,449,389,87.50%
Robert,Kane,25,20,5,90,60,54.55%,25.45%,543,564,87.27%
Mohamed,Mbappé,16,17,15,69,42,66.67%,20%,586,476,86.67%
Robert,Ronaldo,18,18,16,69,50,66.67%,14.55%,665,494,85.71%
Kylian,Salah,21,12,12,60,36,56.25%,23.08%,589,483,87.50%
Kevin,Salah,20,10,8,56,25,61.54%,25.45%,481,377,87.50%
Neymar,De Bruyne,24,12,12,47,32,55.56%,25.71%,400,350,80%
Lionel,Lewandowski,18,10,10,73,55,66.67%,20%,547,480,86.67%
Kevin,Kane,24,22,8,90,55,66.67%,21.33%,569,600,85.71%
Harry,Lewandowski,18,22,8,90,47,56.25%,25.71%,563,600,85.71%
Kevin,Jr.,21,12,8,50,29,55.56%,22.22%,515,458,87.50%
Harry,Lewandowski,20,22,9,90,57,63.64%,25%,700,600,85.71%
Antoine,De Bruyne,16,22,6,87,51,66.67%,21.33%,700,600,85.71%
Lionel,Ronaldo,25,17,12,76,25,56.25%,25%,451,387,91.67%
Lionel,Messi,20,20,10,54,45,61.54%,21.33%,574,530,91.67%
Robert,Griezmann,16,19,11,64,25,78.57%,25%,486,398,87.27%
Cristiano,Ronaldo,20,20,6,61,57,56.25%,20%,422,351,80%
Cristiano,Ronaldo,25,15,5,77,45,56.25%,14.55%,574,389,91.67%
Mohamed,Lewandowski,22,15,14,90,51,66.67%,25.71%,674,569,91.67%
Kevin,De Bruyne,17,14,5,62,37,66.67%,20%,517,499,87.27%
Kylian,Mbappé,18,21,7,79,51,58.33%,14.55%,586,398,83.33%
Lionel,Griezmann,19,12,9,53,28,58.33%,14.55%,527,350,87.27%
Antoine,Griezmann,16,11,7,68,54,58.33%,20%,470,420,87.27%
Harry,Jr.,21,13,15,71,41,66.67%,24.44%,700,593,89.23%
Kevin,Griezmann,16,8,11,78,25,55.56%,24.44%,467,389,80%
Cristiano,Griezmann,16,8,11,76,31,66.67%,20%,411,384,91.67%
Harry,Ronaldo,22,17,10,53,34,63.64%,14.55%,483,384,80%
Kevin,Kane,16,16,8,90,45,54.55%,14.55%,700,508,87.27%
Harry,Mbappé,23,20,8,90,42,63.64%,20%,400,399,80%
Cristiano,Messi,18,22,5,89,50,58.33%,22.22%,636,578,89.23%
Antoine,De Bruyne,16,12,18,68,27,58.33%,14.55%,498,493,87.27%
Neymar,De Bruyne,23,14,20,67,28,61.54%,25.45%,504,357,86.67%
Robert,Kane,19,21,5,90,60,66.67%,25.71%,667,596,89.23%
Lionel,Mbappé,25,15,12,74,44,61.54%,25.71%,442,385,91.67%
Robert,Messi,19,22,5,90,49,78.57%,25%,548,565,91.67%
Kevin,De Bruyne,16,9,14,52,41,58.33%,25%,574,466,87.50%
Cristiano,Ronaldo,24,18,5,47,27,63.64%,25.45%,443,412,91.67%
Cristiano,Messi,19,19,10,90,56,78.57%,25.71%,700,600,85.71%
Lionel,Messi,22,8,9,75,32,78.57%,25.71%,425,366,91.67%
Kevin,De Bruyne,17,18,17,59,30,54.55%,14.55%,510,370,89.23%
Harry,De Bruyne,24,19,10,79,47,55.56%,25.71%,679,569,85.71%
Kevin,Mbappé,18,8,11,61,30,63.64%,25%,572,379,80%
Lionel,Griezmann,19,22,5,88,31,66.67%,23.08%,647,492,80%
Harry,Messi,25,17,10,90,46,78.57%,25.71%,700,558,89.23%
Neymar,Jr.,21,8,10,46,38,55.56%,25%,400,350,87.50%
Kevin,Jr.,22,8,12,56,25,58.33%,14.55%,520,469,87.27%
Harry,Messi,24,20,5,88,60,66.67%,25.71%,700,541,91.67%
Robert,De Bruyne,16,10,8,90,52,66.67%,24.44%,700,600,83.33%
Cristiano,Messi,25,19,9,81,51,56.25%,25%,660,538,80%
Cristiano,Mbappé,23,19,9,58,28,54.55%,25.71%,420,368,87.50%
Kevin,De Bruyne,19,11,11,52,25,63.64%,25.45%,565,404,80%
Kylian,Mbappé,19,18,14,90,35,55.56%,21.33%,700,489,83.33%
Mohamed,Messi,24,14,8,64,35,54.55%,22.22%,546,402,87.27%
Robert,Ronaldo,17,13,6,59,25,58.33%,22.22%,465,353,91.67%
Kylian,Ronaldo,24,16,5,70,40,66.67%,25.45%,575,498,85.71%
Kylian,Messi,17,11,9,85,41,63.64%,25.45%,486,600,80%
Kevin,De Bruyne,21,8,9,71,25,58.33%,14.55%,495,360,83.33%
Kevin,Griezmann,16,15,9,67,26,58.33%,14.55%,460,504,87.50%
Harry,Kane,18,16,6,71,46,78.57%,25.71%,700,600,85.71%
Kevin,De Bruyne,17,10,6,81,28,54.55%,14.55%,492,392,89.23%
Cristiano,Lewandowski,19,22,5,90,57,66.67%,21.33%,700,600,91.67%
Mohamed,Jr.,21,16,11,61,43,78.57%,22.22%,668,497,87.27%
Cristiano,Ronaldo,24,15,19,45,37,78.57%,21.33%,465,519,87.50%
Antoine,Lewandowski,18,21,7,90,48,63.64%,21.33%,483,550,89.23%
Harry,Kane,16,16,12,90,52,66.67%,21.33%,700,600,91.67%
Cristiano,Ronaldo,25,17,5,71,42,56.25%,25%,400,386,80%
Harry,De Bruyne,16,17,10,53,29,55.56%,23.08%,615,482,86.67%
Neymar,Jr.,18,8,5,45,38,54.55%,14.55%,431,370,86.67%
Cristiano,Salah,25,16,12,68,45,56.25%,25%,453,366,91.67%
Kylian,Jr.,23,20,5,52,25,63.64%,25.45%,400,397,83.33%
Neymar,Griezmann,22,11,7,45,49,55.56%,14.55%,438,350,83.33%
Neymar,Salah,21,15,8,59,33,58.33%,25.45%,400,392,85.71%
Antoine,De Bruyne,16,12,15,54,37,58.33%,23.08%,648,501,87.27%
Lionel,Messi,18,22,9,80,48,66.67%,21.33%,400,404,86.67%
Neymar,Messi,17,14,9,52,25,55.56%,22.22%,440,357,87.27%
Lionel,Jr.,22,8,12,49,56,55.56%,25.71%,566,437,86.67%
Mohamed,Lewandowski,19,14,10,90,55,56.25%,21.33%,700,597,80%
Cristiano,Mbappé,25,18,12,77,42,55.56%,22.22%,400,350,83.33%
Antoine,Jr.,18,22,6,90,40,66.67%,25%,649,600,80%
Kylian,Griezmann,19,19,14,87,40,54.55%,20%,469,465,85.71%
Cristiano,Ronaldo,24,19,6,77,53,56.25%,25%,676,569,85.71%
Antoine,Griezmann,16,11,6,61,29,54.55%,20%,405,370,83.33%
Kylian,Kane,22,22,12,82,55,61.54%,14.55%,594,600,87.27%
Kylian,Mbappé,17,10,5,62,27,54.55%,20%,400,368,83.33%
Kevin,Griezmann,17,17,16,57,38,58.33%,20%,483,454,83.33%
Robert,Salah,20,9,8,72,53,54.55%,24.44%,700,490,87.27%
Neymar,Jr.,17,22,10,86,43,66.67%,23.08%,502,532,89.23%
Kylian,Mbappé,16,16,7,59,41,66.67%,25%,600,472,89.23%
Cristiano,Ronaldo,19,11,7,67,51,55.56%,25.45%,527,415,89.23%
Cristiano,Griezmann,25,17,9,51,26,63.64%,25.71%,451,379,80%
Kylian,Kane,18,16,5,90,25,63.64%,14.55%,550,453,89.23%
Cristiano,Griezmann,22,18,8,73,28,58.33%,14.55%,400,396,86.67%
Robert,Messi,16,22,8,90,57,66.67%,21.33%,700,600,85.71%
Harry,Griezmann,20,22,11,90,46,66.67%,24.44%,618,600,86.67%
Harry,Ronaldo,24,17,8,83,47,78.57%,25.71%,679,584,87.27%
